5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.49178091002970803,0.14085719060734847,0.48282544421604223,0.04071516576208607,0.5774804518695072,0.07764337256429363,0.24287795610580334,0.1199894801773206,0.45598089080978266,0.21968601064209176,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.48014198996925556,0.04741491275899473,0.48818395539587767,0.07901779284557345,0.4933929811247129,0.0776524568909114,0.21393000170966858,0.20510216256992633,0.5195744603777264,0.17225566415849947,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.48021112350523815,0.06023121135232215,0.48793639521671994,0.07901014062928097,0.49339553776795975,0.07762440221156289,0.1394333115402427,0.20258261895558724,0.4950598620296928,0.23730624288849697,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.48016078090458303,0.0557146211347604,0.48808420904308253,0.0790425565159311,0.49339290406167213,0.07765391011773043,0.3492283120850858,0.20539563641933223,0.5055076217057979,0.2586380623431623,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.48031185307253216,0.13436146132679616,0.480651107177792,0.07903735246408196,0.4933937822331238,0.07791443363069939,0.36748550429585897,0.35886481883488697,0.4658578564799209,0.26169877656870794,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.49524049360973793,0.13677636839445687,0.4873769090635623,0.04025493307410176,0.5764487538254999,0.0778765750673022,0.35048438909942947,0.20743941669190927,0.4592203158711554,0.21614573378510105,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.48021708205544567,0.052591549004641185,0.4880417817020284,0.07903136726429213,0.4933747757114839,0.0775660762608771,0.21285638414442495,0.2139071755551907,0.507625794123104,0.18652143141390976,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.48019742351482864,0.05122288756665117,0.4864610805914307,0.07881642576509838,0.4933929829753996,0.07660652637560487,0.24118536058007153,0.1356384828000571,0.5203128706000649,0.18473531461084397,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4803880414607581,0.05248420981366996,0.4881801052067354,0.07904574726756923,0.4933928961837147,0.0776370385006056,0.23181898532545564,0.23759373725548227,0.5075443738173614,0.18048329100524169,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4851570232831008,0.057600445815283514,0.488202405098766,0.07905386791425856,0.49339294624204405,0.07792822219897685,0.26610473928673284,0.18827296553196704,0.517845608912848,0.2060543138735008,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0
