5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.741900564441158,0.2838430192238839,0.715865620244436,0.2293209984802387,0.7442605638115846,0.29749563163974724,0.7857284601085698,0.31462545829054156,0.6767408452818776,0.28125451921956757,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6840424043601864,0.22051968185477044,0.6953633324087666,0.0795115813572801,0.736626136157191,0.3314450148420431,0.7699586030503798,0.4214932990417076,0.3857681335956736,0.12408759647285081,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7409455703599548,0.2538185567870283,0.6954360327577317,0.13442976449242292,0.7606735098159875,0.33231756982022076,0.866832031657849,0.4272228449033718,0.5257948400790037,0.18943447222173532,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6840424043601864,0.21617710453644423,0.6953633324087666,0.0795115813572801,0.736626136157191,0.3314450148420431,0.7699586030503798,0.42509519794353257,0.3857681335956736,0.13085810354576452,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7341962335224249,0.284534237584379,0.7159648530121968,0.23019631510549707,0.7445332963302022,0.29749704466850635,0.7558757539212004,0.3466349246088343,0.6739934492436522,0.2796945561904758,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7341962335224249,0.284534237584379,0.7159648530121968,0.23019631510549707,0.7445332963302022,0.29749704466850635,0.7403049715272185,0.3466349246088343,0.6739934492436522,0.2796945561904758,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7410734687867927,0.2840624538391526,0.7173048827379693,0.23019788537345537,0.7334287775556574,0.2975170352115071,0.8605998102456985,0.3535912278481028,0.6713543186241694,0.2797304973962657,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7270854808346552,0.28360039090991046,0.6937698478840161,0.2541926145454934,0.7442486865072127,0.2971985911635176,0.7967247168008481,0.34673428979254584,0.6766898557462657,0.28095312783766635,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7402637162268929,0.28298996488812145,0.7172305199759668,0.23019631510549707,0.7320528664065419,0.29757603837505175,0.801568883286447,0.3188025405237332,0.673875282224956,0.2797304973962657,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7410792073471377,0.2839066555271034,0.7159814887052466,0.22879215476181108,0.7407228761840458,0.2975381789308529,0.860182879361152,0.3456757569835256,0.6745540420898006,0.3133397036393878,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7383654186758677,0.24993522776231536,0.696775987455982,0.13522243312437543,0.7327866231499666,0.3313796048290507,0.8154856564409145,0.4360455904716859,0.5521379042244582,0.12976180488012207,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7403552803211848,0.28423105712977687,0.7231491826807168,0.19196920204321793,0.7444991503206929,0.2975576200746696,0.8338703795715561,0.3467595157927571,0.6165562875653888,0.2865769057698944,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7415635525908073,0.28409859631332296,0.7206843646575719,0.2424054709590986,0.7445254925006132,0.2975241603402543,0.8358436363943517,0.34574258277565334,0.6856432515592509,0.296210820623193,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7270129883243541,0.2838411742782756,0.6940445344323734,0.25591657586743005,0.7430476790454095,0.30418403363873303,0.8047113456947196,0.3396904340086815,0.6776983575864569,0.29496513744577435,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7402983911466502,0.267202521699161,0.6940130381259372,0.13384488807289224,0.7430536882545089,0.2982527672436843,0.8816624099462814,0.3458054713797198,0.49764606318609494,0.24834680005196028,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7416728573886047,0.2839092261578419,0.7159814887052466,0.22879215476181108,0.7416151757248166,0.2982529488451233,0.8824712735706285,0.3456757569835256,0.6745540420898006,0.3133397036393878,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7425625371253115,0.2838981815153837,0.7145655441007303,0.23161360533690006,0.7416104622689503,0.2975138610924697,0.8047505792887786,0.34551218217551655,0.6751913642622667,0.28105551565635506,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
