5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.03702537277975804,0.7356515140320122,0.1351894199874587,0.7836125988341197,0.2552363189028498,0.5248481109801221,0.25106533729977,0.529482928548933,0.2505798776765475,0.5295379165571439,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.045394978543377165,0.7630956468556053,0.11725961894857655,0.7667633558712043,0.25187370107253293,0.5294929753159795,0.2518694668245126,0.5294892958063004,0.25186545323839044,0.5295114948486498,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.03702537277975804,0.7356515140320122,0.13514271900926772,0.7836125988341197,0.25502606492800217,0.5286743076575419,0.2510903770409851,0.529482928548933,0.2505991534812984,0.5294534078128277,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.07929079923899236,0.7634134195768758,0.17286126621731251,0.8197696740404358,0.2518742944352649,0.5295175458569723,0.2519253558865194,0.5294864728038697,0.251881368935919,0.5295382785108437,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.07849615928402826,0.7632832394457174,0.17009387455417824,0.8202322796555006,0.2518743715831336,0.5295248401692491,0.25182194034264727,0.5296138819503626,0.2518811489222227,0.5295388541148559,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.07172257811544011,0.7365657431258311,0.12232134487135163,0.8076364114471049,0.25186472270868165,0.5295040164318511,0.25186723315803183,0.5295698784777391,0.2518974620336705,0.5295362268662663,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.035152233382345015,0.7512222069630746,0.13236004795681156,0.794497090300464,0.2518726706380266,0.5295184994393006,0.2518748343278941,0.529551580991741,0.251895849613873,0.5295347922091226,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.080449070405221,0.7767595747130955,0.14166571757457722,0.7155584726290555,0.2518675058612042,0.5295082671729688,0.25186441593606085,0.5296170169453719,0.25186378459445485,0.529504473497437,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.06953783771161484,0.753246223959126,0.14142044227708558,0.8150587597693619,0.2518729670290047,0.5294934488439049,0.25187178136897964,0.5296181971292933,0.25186432868452874,0.5295017028689495,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04545840617950294,0.7615641013739562,0.12285269529020108,0.7622083665879896,0.25187148087134276,0.5295139323359574,0.25186897756060167,0.5294909610717037,0.2518693855590797,0.5295324487707523,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
